ticker,trade_date,ret_1_L1_z60,ret_5_L1_z60,ret_20_L1_z60,vol_10_L1_z60,vol_20_L1_z60,sma_5_L1_z60,sma_10_L1_z60,sma_20_L1_z60,ema_12_L1_z60,ema_26_L1_z60,ma_gap_5_20_L1_z60,ema_gap_12_26_L1_z60,macd_L1_z60,macd_signal_L1_z60,macd_hist_L1_z60,rsi_L1_z60,kdj_k_L1_z60,kdj_d_L1_z60,atr_L1_z60,pdi_L1_z60,mdi_L1_z60,adx_L1_z60,bb_mid_L1_z60,bb_up_L1_z60,bb_dn_L1_z60,bb_bw_L1_z60,bb_pb_L1_z60,obv_L1_z60,vpt_L1_z60,mfi_L1_z60,cci_L1_z60,vwap_win_L1_z60,z_close_20_L1_z60,z_turnover_20_L1_z60,range_hl_L1_z60,gap_oc_L1_z60,log_turn_L1_z60,rv_20_L1_z60,ret_1_L1_z120,ret_5_L1_z120,ret_20_L1_z120,vol_10_L1_z120,vol_20_L1_z120,sma_5_L1_z120,sma_10_L1_z120,sma_20_L1_z120,ema_12_L1_z120,ema_26_L1_z120,ma_gap_5_20_L1_z120,ema_gap_12_26_L1_z120,macd_L1_z120,macd_signal_L1_z120,macd_hist_L1_z120,rsi_L1_z120,kdj_k_L1_z120,kdj_d_L1_z120,atr_L1_z120,pdi_L1_z120,mdi_L1_z120,adx_L1_z120,bb_mid_L1_z120,bb_up_L1_z120,bb_dn_L1_z120,bb_bw_L1_z120,bb_pb_L1_z120,obv_L1_z120,vpt_L1_z120,mfi_L1_z120,cci_L1_z120,vwap_win_L1_z120,z_close_20_L1_z120,z_turnover_20_L1_z120,range_hl_L1_z120,gap_oc_L1_z120,log_turn_L1_z120,rv_20_L1_z120,y_ret_k,y_up_k,y_vol_k
300236.SZ,2024/9/6,0.167103499,0.542662561,-0.674007143,0.696542285,-0.777904948,-1.705982292,-2.181113277,-2.417395842,-2.139541534,-2.406398517,-0.494369015,-1.451452675,-1.376008261,-1.829989021,0.19233862,-0.581895755,0.566129317,0.116196456,-1.150397459,0.586513935,0.489887586,1.717885558,-2.417395842,-1.673389802,-2.540828688,-0.040636982,-0.202028177,0.817624152,-1.092351142,-0.723905394,-0.050407456,-1.59295042,-0.202028177,-0.456477395,-0.864850868,0.226262472,-1.649008657,-2.404944962,0.09796819,0.404408195,-0.704198766,0.530744826,-0.977030262,-2.031771283,-2.37446221,-2.349015661,-2.398711946,-2.711445639,-0.577959844,-1.456565631,-1.358557176,-1.559449328,0.132897528,-0.789001218,0.500272254,0.086227214,-1.528006275,0.286354831,0.899297282,2.234507452,-2.349015661,-1.898739383,-2.481421828,-0.208146566,-0.336665919,0.139153339,0.630333928,-0.67065055,-0.268419192,-1.929481422,-0.336665919,-0.48378306,-0.999493957,0.190990874,-1.842931307,-2.342660998,-0.006300315,0,0.087204579
300236.SZ,2024/9/9,-0.827666634,-0.462434685,-0.854429414,0.793686145,-0.664923351,-1.788349321,-2.188786018,-2.386205062,-2.149975823,-2.395638352,-0.5604594,-1.474069357,-1.393475145,-1.784533487,0.192031295,-1.138864086,0.575423357,0.299383583,-1.19717927,0.283894572,0.973219645,1.627764809,-2.386205062,-1.66214057,-2.55637424,0.056206324,-0.641088671,0.68014084,-1.184368889,-1.198862294,-0.340186777,-1.682747703,-0.641088671,-0.191702758,-0.320254608,0.212134358,-1.425313833,-2.374371694,-0.811475884,-0.546865361,-0.87619189,0.595792785,-0.900109345,-2.130650379,-2.441824815,-2.383405955,-2.446527518,-2.743317103,-0.653845947,-1.499621165,-1.394208944,-1.57162218,0.104723745,-1.330264431,0.480951117,0.247482799,-1.592956714,0.00752529,1.420987104,2.151522348,-2.383405955,-1.920883006,-2.568518115,-0.09691263,-0.757085559,0.014707799,0.588036333,-1.150428783,-0.56877341,-2.02885804,-0.757085559,-0.296557953,-0.444611937,0.183000477,-1.616695168,-2.37686136,0.019725255,1,0.086950963
300236.SZ,2024/9/10,-0.164293896,-0.046186384,-0.780012916,0.810006468,-0.648224259,-1.821980314,-2.203543911,-2.350761523,-2.176118376,-2.395305478,-0.528455285,-1.523770689,-1.437478895,-1.759128587,0.179900049,-1.303118292,0.12017778,0.251929306,-1.312371214,0.041446855,1.073331046,1.599993922,-2.350761523,-1.631084709,-2.584105069,0.210817033,-0.662732097,0.606463202,-1.187873673,-1.075597964,-0.480891841,-1.72848507,-0.662732097,-0.419339072,-0.640629837,0.210584525,-1.579432145,-2.339212577,-0.220379892,-0.201027908,-0.822347074,0.585941674,-0.898231219,-2.159332183,-2.508037844,-2.411297611,-2.50086764,-2.778647412,-0.629998297,-1.554698433,-1.440940957,-1.593628094,0.063665665,-1.473027071,0.016438224,0.172359801,-1.717545629,-0.20603467,1.532693133,2.142449708,-2.411297611,-1.920845828,-2.659523984,0.079627327,-0.784716655,-0.08694508,0.568330016,-1.044569079,-0.712723527,-2.078017369,-0.784716655,-0.486889335,-0.767364067,0.198817601,-1.765882403,-2.404287299,-0.000690846,0,0.088461125
300236.SZ,2024/9/11,1.077828253,0.419360299,-0.595003941,-1.090334988,-0.509459695,-1.775487475,-2.028730617,-2.306741202,-2.111979469,-2.338367283,-0.363726832,-1.395187049,-1.314547365,-1.713318376,0.496198621,-0.341192626,0.198790981,0.250416082,-1.216231652,-0.418418666,0.884888003,1.608492358,-2.306741202,-1.683166142,-2.454519038,0.145147546,0.032955804,0.86488637,-1.003140668,-0.633174661,-0.179216623,-1.753925074,0.032955804,0.049727061,0.141922711,-0.171859565,-1.153088163,-2.297410788,0.931621331,0.21591697,-0.674534992,-1.22107424,-0.796041739,-2.113850201,-2.376487506,-2.428432647,-2.464511504,-2.754126645,-0.4942792,-1.452168092,-1.344065888,-1.59319831,0.278937639,-0.611008546,0.063947161,0.140823382,-1.651464652,-0.540119204,1.343477706,2.176378182,-2.428432647,-1.997967817,-2.600987291,-0.012259801,-0.184820392,0.065261348,0.592347686,-0.635276448,-0.459233583,-2.103857075,-0.184820392,-0.13123414,0.033216477,-0.142007932,-1.374656044,-2.422729974,-0.01417214,0,0.087880486
300236.SZ,2024/9/12,0.079454901,0.17740541,-0.38501704,-1.206561075,-0.504806381,-1.772555912,-1.918871086,-2.254948532,-2.059736751,-2.288866379,-0.280613318,-1.276546697,-1.200909916,-1.656301577,0.740046643,-0.338712935,0.215493079,0.256910039,-1.391065614,-0.487711195,0.637962027,1.593026997,-2.254948532,-1.706458431,-2.346377368,0.118174838,0.110321028,0.734163846,-0.974276089,-0.114809499,0.113582286,-1.768949483,0.110321028,-0.542304566,-0.971419083,-1.128758964,-1.509049627,-2.247252571,0.025575551,0.010636211,-0.508015094,-1.366607232,-0.80371589,-2.109361907,-2.294321597,-2.43402738,-2.434281118,-2.731218281,-0.437898709,-1.355189119,-1.252421274,-1.57637029,0.437075281,-0.62046911,0.056592746,0.116831979,-1.821988946,-0.590637526,1.103191593,2.180020808,-2.43402738,-2.046821621,-2.554555051,-0.059739506,-0.131852208,-0.024969661,0.580323773,-0.152321142,-0.224358982,-2.116788735,-0.131852208,-0.594794893,-1.102723627,-1.0343983,-1.701578003,-2.429245855,-0.015077139,0,0.088293581
300236.SZ,2024/9/13,-0.585521504,-0.227324134,-0.884827598,-1.137943916,-0.509958569,-1.836070291,-1.886630808,-2.248568637,-2.065735399,-2.275841467,-0.271807814,-1.275446019,-1.198501319,-1.614803247,0.720272415,-0.832460557,-0.143402799,0.119739748,-1.366084062,-0.218916162,0.231839683,1.500780894,-2.248568637,-1.783978856,-2.255375257,0.021915473,-0.247074041,0.573920466,-1.018213025,-0.023960996,0.111899482,-1.791160175,-0.247074041,-0.378771123,-0.190442389,1.226538788,-1.471843803,-2.24259541,-0.564338009,-0.331864986,-0.931158322,-1.343162388,-0.821457011,-2.171933497,-2.281913733,-2.47947826,-2.462041266,-2.743313003,-0.444059506,-1.359092438,-1.253569164,-1.566481545,0.413335298,-1.06402048,-0.272942713,-0.029747122,-1.814421951,-0.42512042,0.709341137,2.087144618,-2.47947826,-2.146399418,-2.521787505,-0.19167551,-0.442413643,-0.114204564,0.551675531,-0.067795175,-0.239289936,-2.140788932,-0.442413643,-0.470490453,-0.312286851,1.131194226,-1.673683866,-2.475784452,0.007119972,1,0.089590436
300236.SZ,2024/9/18,-0.618244274,-0.114022882,-1.196598688,-1.47930899,-0.447619365,-1.872109612,-1.952533234,-2.265970485,-2.118632422,-2.292757614,-0.186227686,-1.383511335,-1.30103,-1.607010421,0.526151178,-1.292545369,-0.757151622,-0.225447344,-1.33532236,-0.609649744,0.713997385,1.519487934,-2.265970485,-1.861314105,-2.211864428,-0.053064891,-0.619607356,0.410451813,-1.06330045,-0.377142883,-0.225001801,-1.817219059,-0.619607356,-0.363972965,-0.316800238,0.00956737,-1.419244155,-2.261137929,-0.604607229,-0.225193255,-1.177836174,-1.697710014,-0.782494606,-2.213246373,-2.358520955,-2.54554778,-2.535419457,-2.784270809,-0.389509833,-1.44975015,-1.334502671,-1.579433817,0.268504635,-1.482225362,-0.82097185,-0.346056978,-1.797659304,-0.672119845,1.19995726,2.133460617,-2.54554778,-2.247570242,-2.533458029,-0.292719487,-0.765909327,-0.205037665,0.522059557,-0.410186265,-0.523628349,-2.172224027,-0.765909327,-0.454902366,-0.452736989,0.030955717,-1.639184898,-2.54253191,-0.01689643,0,0.089505875
300236.SZ,2024/9/19,0.43942136,0.210345955,-1.204332312,-1.649561607,-0.430732779,-1.827337412,-1.950051159,-2.284990605,-2.110436147,-2.27638599,0.019295207,-1.358588227,-1.274468498,-1.599334572,0.526477098,-0.884920004,-0.89814311,-0.520315709,-1.162290407,0.277553188,0.128196002,1.375693439,-2.284990605,-2.020800766,-2.058383387,-0.419525137,-0.317671393,0.743541482,-0.966383595,1.083799988,0.126616937,-1.778651201,-0.317671393,1.387228021,0.750971514,3.516683576,-0.061864864,-2.28246413,0.372623504,0.080488578,-1.1805984,-1.898782388,-0.784854367,-2.197751308,-2.366059372,-2.613061625,-2.560085034,-2.797109219,-0.237321413,-1.447032132,-1.329642631,-1.59309417,0.276932333,-1.117355826,-0.950479578,-0.609114556,-1.645530979,-0.116877414,0.606962129,1.973727181,-2.613061625,-2.436199603,-2.42725407,-0.731274199,-0.498006382,0.039131195,0.531878536,0.974511682,-0.224536342,-2.156653625,-0.498006382,0.913286052,0.57566334,3.399273962,-0.449740316,-2.612053891,0,0,0.090628176
300236.SZ,2024/9/20,-2.434482082,-1.760286856,-2.023434145,-0.122829078,0.31832158,-2.074937265,-2.050106084,-2.348600571,-2.262645195,-2.356010463,-0.357383556,-1.753161567,-1.649031482,-1.670522057,-0.150442823,-2.221693359,-0.829991532,-0.686423227,-0.217035143,-1.061363781,2.344087572,1.603555087,-2.348600571,-2.011965122,-2.233704938,-0.18337817,-1.877168524,-0.497000553,-2.909760003,-0.566051731,-1.29976974,-2.430704773,-1.877168524,3.941683553,2.437792829,-3.097373795,2.010598332,-2.304097819,-2.165610055,-1.503073724,-1.851588956,-0.53447176,-0.13404219,-2.463212242,-2.484330795,-2.728916018,-2.750528147,-2.911663626,-0.520704121,-1.792219108,-1.643367995,-1.675755828,-0.201070805,-2.302381116,-0.892191849,-0.759872493,-0.812328449,-0.94722059,2.886817919,2.272311015,-2.728916018,-2.453829495,-2.671268086,-0.463761645,-1.798706466,-0.749615027,0.020318604,-0.597822808,-1.38043694,-2.792092457,-1.798706466,3.280728649,2.241859307,-3.05475518,1.391016537,-2.685974283,0,0,0.090477707
300236.SZ,2024/9/23,0.247224018,-1.681116016,-1.7765996,-0.197186012,0.372546784,-2.146173769,-2.142747836,-2.388357419,-2.151393572,-2.395935828,-0.731699596,-1.961816839,-1.844619282,-1.769395537,-0.495466952,-1.988930805,-0.707411547,-0.744419675,-0.444417431,-1.27440152,1.961085734,1.787607746,-2.388357419,-1.93419781,-2.296464144,-0.109206532,-1.486761264,-0.044647112,-2.681241672,-0.364814898,-0.95784691,-2.286191686,-1.486761264,0.867237639,2.328818605,-0.954159853,0.267815134,-2.312614528,0.175177128,-1.424642229,-1.687489507,-0.629643451,-0.086641167,-2.571983128,-2.602200299,-2.824886969,-2.68193713,-2.989142404,-0.79828722,-2.003737317,-1.833193905,-1.789008015,-0.425955296,-2.126740019,-0.789166543,-0.81823663,-1.019767618,-1.075568738,2.498451316,2.514645323,-2.824886969,-2.398482824,-2.814909366,-0.391811411,-1.486151416,-0.443092959,0.019328311,-0.412700193,-1.08541942,-2.716037447,-1.486151416,0.639724856,2.178061987,-0.926899739,-0.157940174,-2.747608264,0.000287646,1,0.087096171
300236.SZ,2024/9/24,-0.500379951,-1.634057359,-1.468874477,-0.227733323,0.298994868,-2.030454936,-2.047814308,-2.265617726,-2.041713342,-2.262266766,-1.121159923,-2.143739808,-2.014997534,-1.881835088,-0.826578559,-2.133672718,-0.796332401,-0.81741254,-0.536307227,-0.60663753,1.516536045,1.839435583,-2.265617726,-1.86441789,-2.43874845,0.275502004,-1.461111436,-0.428040549,-2.637392544,-0.424368724,-0.745900033,-2.153809105,-1.461111436,0.293535254,2.176589089,-0.93241579,-0.378612906,-2.282432096,-0.477531872,-1.397011615,-1.456702283,-0.672930269,-0.162152358,-2.490676751,-2.538518067,-2.759886741,-2.602510117,-2.884284707,-1.084917569,-2.199220338,-2.006867686,-1.921661658,-0.628103442,-2.302665325,-0.872989695,-0.889509983,-1.104944555,-0.650492975,2.040624457,2.5915244,-2.759886741,-2.338449347,-3.079162528,0.029968462,-1.497420298,-0.658680875,-0.025454739,-0.479208527,-0.906463652,-2.632864554,-1.497420298,0.150357697,2.122626279,-0.914677172,-0.727711556,-2.772422644,-0.000287563,0,0.086932213
300236.SZ,2024/9/25,2.320145931,-0.000745337,-0.65091187,1.053283385,1.148024201,-1.928542623,-1.952915542,-2.152065503,-1.941453394,-2.140332752,-1.0625036,-1.853549592,-1.73517254,-1.897823014,-0.26398941,-0.233769502,-0.228144615,-0.636814837,-0.201544321,0.680129137,0.827102104,1.70414267,-2.152065503,-1.803038927,-2.282963206,0.060733522,0.017244589,0.176504422,-1.800133086,0.344115021,-0.118977528,-2.037102451,0.017244589,1.243802205,2.08264865,-0.903502479,0.73167071,-2.258604468,2.043592119,-0.072992252,-0.802304543,0.495519279,0.59098632,-2.41029853,-2.470811299,-2.692252609,-2.523869946,-2.783206936,-1.022477771,-1.984108463,-1.806225877,-1.979569745,-0.238032472,-0.548932596,-0.372983598,-0.74095998,-0.840689352,0.160661397,1.317784086,2.432005803,-2.692252609,-2.285383233,-2.992157649,-0.24870973,-0.227725633,-0.277415851,0.184875743,0.243191939,-0.389977445,-2.547978872,-0.227725633,0.994193372,2.092311721,-0.899587919,0.249038563,-2.797476338,0.045951388,1,0.08680667
300236.SZ,2024/9/26,0.004314306,-0.247676646,-0.572929995,1.043235395,1.179677531,-1.837076155,-1.862890379,-2.050889433,-1.850801552,-2.03185402,-1.094072737,-1.615215567,-1.503825623,-1.849452123,0.184630071,-0.272121844,0.122819379,-0.376079311,-0.157636661,2.409867797,0.40723157,1.403388717,-2.050889433,-1.748415318,-2.139796949,-0.173607077,0.032954675,-0.402658763,-1.763118419,0.883147274,0.509345875,-1.934562676,0.032954675,0.920860758,0.205753771,0.497125403,0.551850996,-2.229580854,-0.038912272,-0.288622715,-0.75447437,0.479867363,0.579281409,-2.333490662,-2.403159168,-2.625838796,-2.44756315,-2.688773363,-1.036061805,-1.798212631,-1.632014691,-1.979456753,0.052701746,-0.592900103,-0.063866989,-0.521554591,-0.818163597,1.314350111,0.881808375,2.064793186,-2.625838796,-2.23737788,-2.888068304,-0.538784806,-0.222294353,-0.608011646,0.164807294,0.763251268,0.123375878,-2.46239061,-0.222294353,0.725066402,0.11282518,0.496130763,0.082398509,-2.809446523,0.073221038,1,0.071650352
300236.SZ,2024/9/27,2.284609883,2.584431519,1.829466826,1.797206373,0.611481961,-1.753652724,-1.778803038,-1.959008552,-1.767954471,-1.934099551,-0.424468627,-1.014341435,-0.924718212,-1.674371433,1.34291506,1.27256231,1.028887791,0.167457802,0.252540349,2.693850725,-0.167856375,1.030461104,-1.959008552,-1.699634446,-1.998897449,-0.090704756,1.618614687,0.221801065,-0.97705691,1.023782499,1.037635972,-1.840055553,1.618614687,1.313381199,1.184990244,-0.348715278,0.795563196,-2.072603956,2.094807781,2.054987286,1.246980923,1.203946599,0.023189159,-2.262397733,-2.337193811,-2.560967726,-2.376989722,-2.602524219,-0.538134854,-1.286357026,-1.159647219,-1.86310882,0.791682941,0.860210471,0.755786524,-0.051764181,-0.513828801,1.629529317,0.284989766,1.605970108,-2.560967726,-2.188854633,-2.774053965,-0.474645805,1.201415432,-0.222345531,0.387713424,0.915248737,0.570588802,-2.380105552,1.201415432,1.094274002,1.169286699,-0.358638478,0.309395438,-2.681368624,0.14445868,1,0.099057574
300236.SZ,2024/9/30,3.138960854,3.971522958,2.810719027,3.093948827,2.119381194,-1.279563945,-1.700937787,-1.875899849,-1.593211279,-1.84557663,0.827937984,0.102563063,0.156350552,-1.293579207,3.11519709,2.710494674,1.573531281,0.764357669,1.350907409,5.261057867,-0.928881679,0.981795327,-1.875899849,-1.6191583,-2.130069197,1.017984162,3.072533433,1.272372635,0.963853108,1.402244843,2.789549403,-1.077317637,3.072533433,2.487367716,2.107624565,1.760999784,1.799380464,-1.86287337,3.052034409,3.577193841,2.20460907,2.596745429,1.362161138,-1.802233345,-2.273019126,-2.498416593,-2.209939766,-2.522932163,0.388949969,-0.321876515,-0.266739146,-1.557079289,2.054211924,2.343102276,1.277879122,0.473771669,0.317884105,4.397611842,-0.516060185,1.548841506,-2.498416593,-2.106796686,-2.973051336,0.667404517,2.68486791,0.405976046,0.975332548,1.289195699,2.159416097,-1.633968904,2.68486791,2.232091773,2.209994257,1.796295718,1.23894468,-2.488568002,0.200111951,1,0.16686128
300236.SZ,2024/10/8,3.803317591,4.250837848,4.50676052,4.959846111,5.02372758,0.007067038,-1.211909271,-1.658257092,-0.680195447,-1.402280228,3.096852171,2.173618538,2.200359228,-0.504327853,5.085909775,3.785079079,1.884655137,1.299391689,3.747856249,5.407829412,-1.879616624,1.287660555,-1.658257092,0.093249362,-2.99696351,4.509492687,2.935155161,3.287197583,5.89363568,2.197094788,3.418107691,0.679369607,2.935155161,3.120828806,3.970185626,3.737405684,3.091065663,-1.475074353,3.975936726,4.314282374,4.303055608,5.231953687,4.751805592,-0.544654057,-1.793100107,-2.292854738,-1.292115919,-2.072574475,2.227826837,1.549993404,1.5041391,-0.887254129,4.170514628,3.752257263,1.614675476,0.96439203,2.447289863,5.582713638,-1.571093818,1.933172315,-2.292854738,-0.557264274,-4.080244308,4.685124738,2.723607932,1.749166271,3.392732585,2.073414958,2.967436335,0.092512493,2.723607932,2.992364901,4.536104994,4.086537657,2.600826892,-2.105712815,-0.092817164,0,0.24621147
300236.SZ,2024/10/9,3.355696736,3.663253337,5.255429461,5.46626813,5.910753374,2.022719278,-0.070950975,-1.039956306,0.955029404,-0.417078961,5.027831349,4.492675437,4.580571602,0.978601269,5.310428975,3.364267597,2.113213042,1.750431387,5.34028888,4.373567025,-2.483296178,1.74705523,-1.039956306,3.322709499,-4.235491528,6.417866122,2.697416056,5.260005942,7.064063883,2.522381055,3.075641767,3.601699738,2.697416056,2.847338559,1.839998881,3.368760713,3.741456782,-0.736005655,3.721117933,3.980812633,5.954693357,6.704130441,7.006989188,1.503304069,-0.658911394,-1.670995995,0.375354227,-1.060296782,4.574271182,4.247726516,4.203807287,0.401930243,5.307892737,3.546211852,1.896206721,1.407715703,4.946492093,4.93259115,-2.339153838,2.512856237,-1.670995995,2.486773561,-5.733297111,8.203059086,2.623272748,3.859257798,7.16323308,2.395400937,2.839653549,3.316702778,2.623272748,2.870889308,2.135415831,3.855398447,3.57093875,-1.360042522,-0.036246787,0,0.263897238
300236.SZ,2024/10/10,-2.21887326,3.260767117,3.801614098,4.937582132,4.978510979,3.165431281,0.733051354,-0.573473223,1.778316573,0.206220723,4.868861573,4.51717233,4.626935895,2.405752172,4.328889448,2.412255435,1.8307196,1.915485965,5.025629497,3.74821753,-1.887583405,1.967771498,-0.573473223,4.011254104,-3.691327606,5.35358329,2.011924173,2.447382013,4.095143598,0.868642091,2.809912767,3.925871758,2.011924173,2.042024508,3.699828363,-2.61451543,3.209475479,-0.218691851,-2.37716182,3.716827693,4.539657672,6.480173145,6.364775629,2.905911804,0.155316074,-1.205136426,1.283699106,-0.417404618,5.114565237,4.86019616,4.890275609,1.760862896,4.746747162,2.588138811,1.677535709,1.610993258,5.503846912,4.459605406,-1.743892762,2.800058585,-1.205136426,3.483112805,-5.115011938,7.18049075,1.984691088,1.745145941,4.65192133,0.877148591,2.724650396,4.096065735,1.984691088,2.120103348,4.504746248,-2.9985867,3.236503754,-0.843085248,-0.057615364,0,0.266463727
300236.SZ,2024/10/11,-1.244594287,2.95770103,2.972410969,4.028945334,4.190599262,3.636881751,1.499869476,-0.16941467,2.218770486,0.677601872,4.060502178,4.114119966,4.224973689,3.362999856,3.717676297,1.870482918,1.515305863,1.879002471,4.336774704,3.31625976,-1.342089963,2.008503055,-0.16941467,4.052144834,-3.275174541,4.557001083,1.523157697,0.974813162,3.28920819,0.150778837,2.454090252,3.591338239,1.523157697,0.694640001,1.642394365,1.124720596,2.220322178,0.215247376,-1.334732906,3.492132916,3.65574956,5.435944248,5.562572124,3.751801765,0.966109684,-0.802877089,1.851009595,0.077781118,4.5978396,4.783974268,4.86231986,2.911259668,4.328786158,2.011928754,1.401057681,1.631108908,5.135297536,4.096327245,-1.148880807,2.865855908,-0.802877089,3.940893588,-4.612075937,6.256777038,1.504064946,0.613734013,3.951908864,0.260524236,2.462020538,4.016107787,1.504064946,0.745335308,2.011995425,1.33291055,2.206537522,-0.409057214,0.030285876,1,0.272865948
300236.SZ,2024/10/14,-1.857839364,1.72147764,2.049876443,3.664163154,3.755793236,3.554866907,2.029761924,0.128964449,2.290161971,0.950613372,3.538380028,3.540981833,3.637303873,3.739770245,3.294260004,1.218864528,1.126302064,1.688265975,3.932357437,2.703178964,-0.371871256,1.841406657,0.128964449,3.793421498,-2.964382954,3.925023088,1.05397832,-0.158642006,2.644097456,-0.228798374,1.573544683,3.301441279,1.05397832,0.280956953,2.085870247,-0.81438355,1.727763748,0.520708426,-2.046775633,2.099026906,2.565020329,5.04236866,5.108212524,3.947946125,1.58771247,-0.506047419,2.038573689,0.376886493,4.206581682,4.305685306,4.394833728,3.64283221,4.000679179,1.276669809,1.022013439,1.491150693,4.908036781,3.429204842,-0.047830326,2.668328425,-0.506047419,4.002493002,-4.224759544,5.466693433,1.020260802,-0.240059313,3.325334808,-0.069643696,1.568967339,3.879521461,1.020260802,0.325241388,2.590553243,-0.913415377,1.705647162,-0.100237448,-0.02032967,0,0.274490382
300236.SZ,2024/10/15,0.928869238,0.129356725,2.229367338,3.254395629,3.327803116,3.229581189,2.552223016,0.47380703,2.419603076,1.267536736,3.163191837,3.206808015,3.304169287,3.809495272,2.633289951,1.387181661,0.940092321,1.487397986,3.472466801,2.194078743,-0.419700379,1.662430218,0.47380703,3.616625634,-2.720175638,3.479264596,1.125506514,0.7562366,2.600654472,-0.486159703,1.319305076,3.131084296,1.125506514,0.081316309,0.959497653,-0.172591797,1.450257437,0.871253497,1.030005192,0.233302178,2.845900403,4.539674803,4.598457201,3.751140693,2.270618946,-0.157878989,2.299130615,0.734632103,3.897719641,4.027742853,4.134733581,4.067065724,3.301474225,1.474417489,0.81875184,1.317937499,4.47236501,2.840821539,-0.089930961,2.453008333,-0.157878989,4.083355367,-3.914039185,4.898600944,1.097605686,0.464452312,3.321628182,-0.31377665,1.309490623,3.826357626,1.097605686,0.114550728,1.244863543,-0.200511011,1.40881307,0.264096809,0.003084689,1,0.274547962
300236.SZ,2024/10/16,-0.660482427,-1.758203089,2.096068386,2.9499773,3.00721673,2.432653769,2.834823942,0.806316237,2.416994694,1.491627747,2.877022605,2.853572948,2.945430191,3.695112052,1.875481335,1.165390691,0.761169323,1.286778661,3.050577441,2.111935222,-0.654864173,1.540212676,0.806316237,3.397913915,-2.521269936,3.121365321,0.934031329,-0.276383545,2.323753403,-0.257005199,1.246969487,2.462052392,0.934031329,0.10592358,0.432345174,0.586930206,1.506410111,1.190684434,-0.735491376,-2.003656858,2.723233975,4.160105853,4.206855422,2.84230287,2.747684032,0.185515762,2.403726018,1.006618337,3.642060218,3.666990373,3.777908143,4.221309958,2.425120642,1.214339763,0.608317345,1.12032327,4.014960628,2.775381533,-0.334852716,2.306124897,0.185515762,4.037597694,-3.657776757,4.435047582,0.887493547,-0.294765511,3.048084954,-0.137861794,1.238827382,3.040432973,0.887493547,0.151888251,0.62630548,0.664307146,1.509615958,0.611058965,-0.00503215,0,0.274492485
