ticker,trade_date,alpha_score_gbdt
688679.SH,2025-03-06,-0.011576381032381521
920023.SH,2025-03-06,-0.00011232869077951733
300086.SZ,2025-03-07,0.0011187181139903823
300189.SZ,2025-03-07,-0.0039883115290333835
300236.SZ,2025-03-07,-0.0006590574529868052
300321.SZ,2025-03-07,0.029049339686007893
300344.SZ,2025-03-07,-0.011042133157613198
300391.SZ,2025-03-07,-0.00401059637208539
688125.SH,2025-03-07,0.011761291176219558
688627.SH,2025-03-07,0.007508974405388372
688679.SH,2025-03-07,-0.008610276023180425
920023.SH,2025-03-07,-0.0001472384296198709
300086.SZ,2025-03-10,-0.018367381286189362
300189.SZ,2025-03-10,-0.00046178863954365656
300236.SZ,2025-03-10,-0.0040344340295530344
300321.SZ,2025-03-10,0.0324233418536378
300344.SZ,2025-03-10,-0.009180587633184939
300391.SZ,2025-03-10,0.0018882471404870985
688125.SH,2025-03-10,0.007867409188378575
688627.SH,2025-03-10,-0.000740602568700752
688679.SH,2025-03-10,-0.009667321410956792
920023.SH,2025-03-10,0.004081915856698662
300086.SZ,2025-03-11,-0.014254496377818966
300189.SZ,2025-03-11,0.0007548307931333022
300236.SZ,2025-03-11,-0.0019383007554522826
300321.SZ,2025-03-11,0.015073924179009096
300344.SZ,2025-03-11,0.007554653366271784
300391.SZ,2025-03-11,-0.002767977558831891
688125.SH,2025-03-11,0.005591732998580581
688627.SH,2025-03-11,-0.003676287581346827
688679.SH,2025-03-11,-0.011155555903366253
920023.SH,2025-03-11,-0.005332182427177807
300086.SZ,2025-03-12,-0.025349608931281558
300189.SZ,2025-03-12,0.0008410392205269629
300236.SZ,2025-03-12,-0.003324904831679351
300321.SZ,2025-03-12,0.009748068741263969
300344.SZ,2025-03-12,-0.004702701189805634
300391.SZ,2025-03-12,-0.003326237077718823
688125.SH,2025-03-12,0.0019082827420043534
688627.SH,2025-03-12,-0.0007561855604286508
688679.SH,2025-03-12,0.0004931249797195191
920023.SH,2025-03-12,-0.0007162890872882114
300086.SZ,2025-03-13,-0.02258863949206843
300189.SZ,2025-03-13,-0.005488195524614718
300236.SZ,2025-03-13,-0.008710560080335685
300321.SZ,2025-03-13,0.00020315452127533427
300344.SZ,2025-03-13,-0.007178094252394729
300391.SZ,2025-03-13,-0.0024943180329804774
688125.SH,2025-03-13,0.007042419107272521
688627.SH,2025-03-13,0.0008257014488872157
688679.SH,2025-03-13,-0.014034994717790739
920023.SH,2025-03-13,0.0015928359706048369
300086.SZ,2025-03-14,-0.009967370483004516
300189.SZ,2025-03-14,0.002968895584060314
300236.SZ,2025-03-14,0.0020028219123025535
300321.SZ,2025-03-14,0.028498038367262456
300344.SZ,2025-03-14,-0.011104137868802606
300391.SZ,2025-03-14,-0.00014332502285160003
688125.SH,2025-03-14,0.013587545805924
688627.SH,2025-03-14,-0.009545281994426688
688679.SH,2025-03-14,-0.0066796539460548515
920023.SH,2025-03-14,0.00678877982899043
300086.SZ,2025-03-17,-0.1512795692413779
300189.SZ,2025-03-17,0.0007548307931333022
300236.SZ,2025-03-17,0.009826028151606579
300321.SZ,2025-03-17,0.0045028299911542315
300344.SZ,2025-03-17,-0.005017088136315549
300391.SZ,2025-03-17,-0.005156426545785301
688125.SH,2025-03-17,0.012705537578901372
688627.SH,2025-03-17,-0.0030069422642327835
688679.SH,2025-03-17,-0.010195267068713603
920023.SH,2025-03-17,0.009566646854549268
300086.SZ,2025-03-18,0.01590370108649932
300189.SZ,2025-03-18,0.002699864386949597
300236.SZ,2025-03-18,0.0044812985809074505
300321.SZ,2025-03-18,0.004522572395013146
300344.SZ,2025-03-18,-0.00839605077629801
300391.SZ,2025-03-18,-0.0023760816860667455
688125.SH,2025-03-18,0.013386532630712029
688627.SH,2025-03-18,-0.004051164468537629
688679.SH,2025-03-18,-0.014758820303618676
920023.SH,2025-03-18,0.007725949057528882
300086.SZ,2025-03-19,-0.0009352116907455321
300189.SZ,2025-03-19,-0.004548115622283163
300236.SZ,2025-03-19,-0.00043000124050488755
300321.SZ,2025-03-19,-0.004537462121178128
300344.SZ,2025-03-19,-0.009494750903832085
300391.SZ,2025-03-19,-0.0013126133506793662
688125.SH,2025-03-19,0.009922536227328905
688627.SH,2025-03-19,-0.005083864371248509
688679.SH,2025-03-19,-0.005655627063636683
920023.SH,2025-03-19,0.009199261701980654
300086.SZ,2025-03-20,-0.00248553332250999
300189.SZ,2025-03-20,-0.0044325664523179155
300236.SZ,2025-03-20,-0.0012368063590794752
300321.SZ,2025-03-20,-0.0023735263962424355
300344.SZ,2025-03-20,-0.005721756847817733
300391.SZ,2025-03-20,0.0034697111241192603
688125.SH,2025-03-20,0.006178571411648339
688627.SH,2025-03-20,-0.005083864371248509
688679.SH,2025-03-20,-0.017201704919670522
920023.SH,2025-03-20,0.0033592644647540506
300086.SZ,2025-03-21,-0.0013370312237219505
300189.SZ,2025-03-21,-0.0031055479741182337
300236.SZ,2025-03-21,-0.0028018407594355794
300321.SZ,2025-03-21,-0.00423890208938269
300344.SZ,2025-03-21,-0.006754421786531106
300391.SZ,2025-03-21,0.00010610042994860626
688125.SH,2025-03-21,0.024809962829048793
688627.SH,2025-03-21,-0.0038175809970996907
688679.SH,2025-03-21,-0.0047420482218725295
920023.SH,2025-03-21,0.00207341096740799
300086.SZ,2025-03-24,0.006381664245822053
300189.SZ,2025-03-24,-0.002421188679751667
300236.SZ,2025-03-24,-0.0039026194048889153
300321.SZ,2025-03-24,0.0021765527878805594
300344.SZ,2025-03-24,-0.0102516931962713
300391.SZ,2025-03-24,0.0011695687653359853
688125.SH,2025-03-24,0.02439241991775735
688627.SH,2025-03-24,-0.003262077114263673
688679.SH,2025-03-24,-0.004318065065452232
920023.SH,2025-03-24,0.010367454312623798
300086.SZ,2025-03-25,0.024818388816337047
300189.SZ,2025-03-25,-0.0016560307968162555
300236.SZ,2025-03-25,0.004158274932085657
300321.SZ,2025-03-25,0.0041249217864869426
300344.SZ,2025-03-25,-0.004746950529565101
300391.SZ,2025-03-25,-0.007330564954450773
688125.SH,2025-03-25,0.027232705184724617
688627.SH,2025-03-25,0.0013888729517049475
688679.SH,2025-03-25,-0.00036500358976240794
920023.SH,2025-03-25,0.013876357750856303
300086.SZ,2025-03-26,0.0138905002081052
300189.SZ,2025-03-26,-0.0008897039824908878
300236.SZ,2025-03-26,0.0008937698675050667
300321.SZ,2025-03-26,0.003912502177757209
300344.SZ,2025-03-26,0.005090912362342441
300391.SZ,2025-03-26,-0.008972656233012489
688125.SH,2025-03-26,0.0037548887796469864
688627.SH,2025-03-26,-0.0018816058143761528
688679.SH,2025-03-26,-0.003488806739742828
920023.SH,2025-03-26,0.014613773664572158
300086.SZ,2025-03-27,0.01504225917178503
300189.SZ,2025-03-27,0.004941099014485465
300236.SZ,2025-03-27,-0.0017757591979983027
300321.SZ,2025-03-27,0.013845349179089222
300344.SZ,2025-03-27,-0.00878571119709458
300391.SZ,2025-03-27,-0.004526002189351815
688125.SH,2025-03-27,0.002037864546567046
688627.SH,2025-03-27,-0.002439865333263085
688679.SH,2025-03-27,0.0008372144235577204
920023.SH,2025-03-27,0.009487334558042277
300086.SZ,2025-03-28,0.016023687083628693
300189.SZ,2025-03-28,0.011351604171854685
300236.SZ,2025-03-28,0.01916194635657511
300321.SZ,2025-03-28,-0.005602962603463355
300344.SZ,2025-03-28,-0.0060769729386116935
300391.SZ,2025-03-28,0.001975569713335749
688125.SH,2025-03-28,0.0005287286178807334
688627.SH,2025-03-28,-0.0032797782400985132
688679.SH,2025-03-28,0.0020203934764716942
920023.SH,2025-03-28,-0.0026421500445484056
300086.SZ,2025-03-31,0.008944139753352356
300189.SZ,2025-03-31,0.03141296333205836
300236.SZ,2025-03-31,0.009172523764233078
300321.SZ,2025-03-31,0.010757715188003222
300344.SZ,2025-03-31,-0.005559306246679236
300391.SZ,2025-03-31,-0.008765931003744584
688125.SH,2025-03-31,0.0009743962111796658
688627.SH,2025-03-31,0.0008055638930270228
688679.SH,2025-03-31,0.010496507965455617
920023.SH,2025-03-31,0.0001256466627192204
300086.SZ,2025-04-01,0.0074083817832495905
300189.SZ,2025-04-01,0.021672798749818457
300236.SZ,2025-04-01,0.008606095986692775
300321.SZ,2025-04-01,0.006745601924058751
300344.SZ,2025-04-01,-0.006060835312434843
300391.SZ,2025-04-01,-0.002402447224304452
688125.SH,2025-04-01,0.0027222238409336137
688627.SH,2025-04-01,-0.0005620644191264348
688679.SH,2025-04-01,0.011956243317169445
920023.SH,2025-04-01,0.003952037206062573
300086.SZ,2025-04-02,0.016326850433221022
300189.SZ,2025-04-02,0.0222839816941932
300236.SZ,2025-04-02,0.00831668955002071
300321.SZ,2025-04-02,0.014451827604543763
300344.SZ,2025-04-02,0.0008094886215673554
300391.SZ,2025-04-02,-0.004497196943425404
688125.SH,2025-04-02,0.005824448513819995
688627.SH,2025-04-02,0.006028474273441258
688679.SH,2025-04-02,0.005503351335945123
920023.SH,2025-04-02,-0.0015164003642882892
300086.SZ,2025-04-03,0.00788641949717284
300189.SZ,2025-04-03,0.02063676956854917
300236.SZ,2025-04-03,0.012931172045169045
300321.SZ,2025-04-03,0.004593493432698436
300344.SZ,2025-04-03,0.009298610850605928
300391.SZ,2025-04-03,-0.0011509298367644463
688125.SH,2025-04-03,0.0009743962111796658
688627.SH,2025-04-03,-0.0007118228972267753
688679.SH,2025-04-03,0.002543420726399695
920023.SH,2025-04-03,-0.0048658892217807535
300086.SZ,2025-04-07,0.00842229345738261
300189.SZ,2025-04-07,0.013201510293736689
300236.SZ,2025-04-07,0.0014008069011553958
300321.SZ,2025-04-07,-0.001992695776933405
300344.SZ,2025-04-07,-0.009575769942116693
300391.SZ,2025-04-07,-0.002658434157659328
688125.SH,2025-04-07,-0.0008657080513293789
688627.SH,2025-04-07,-0.00484101372903478
688679.SH,2025-04-07,0.004150889075691987
920023.SH,2025-04-07,0.004260354003071682
300086.SZ,2025-04-08,-0.0392034184484518
300189.SZ,2025-04-08,-0.04782601243146031
300236.SZ,2025-04-08,-0.055154625274032885
300321.SZ,2025-04-08,-0.017188509569281425
300344.SZ,2025-04-08,-0.01211276505908044
300391.SZ,2025-04-08,-0.007364130539690243
688125.SH,2025-04-08,0.004855090775343939
688627.SH,2025-04-08,-0.010509038918829199
688679.SH,2025-04-08,0.002619614251882863
920023.SH,2025-04-08,0.0007590889345182184
300086.SZ,2025-04-09,0.01503799512966209
300189.SZ,2025-04-09,-0.06359818914803249
300236.SZ,2025-04-09,0.018376636009437786
300321.SZ,2025-04-09,0.011287830018870154
300344.SZ,2025-04-09,0.0009279541061426716
300391.SZ,2025-04-09,0.012062805666572293
688125.SH,2025-04-09,0.022850344842784105
688627.SH,2025-04-09,0.006843449375303738
688679.SH,2025-04-09,0.04165029858459041
920023.SH,2025-04-09,-0.015065927022988966
300086.SZ,2025-04-10,0.016022844600381912
300189.SZ,2025-04-10,0.047538342737691586
300236.SZ,2025-04-10,0.011035421539795729
300321.SZ,2025-04-10,0.010647907280516799
300344.SZ,2025-04-10,0.00390407061315454
300391.SZ,2025-04-10,0.015263493122086951
688125.SH,2025-04-10,0.012659776181425518
688627.SH,2025-04-10,0.0076143138211128055
688679.SH,2025-04-10,0.045891216309110514
920023.SH,2025-04-10,-0.00352362933532339
300086.SZ,2025-04-11,0.020641834592040897
300189.SZ,2025-04-11,0.005550227617618088
300236.SZ,2025-04-11,0.004915255349635098
300321.SZ,2025-04-11,0.00809134067126499
300344.SZ,2025-04-11,0.00018213890549512857
300391.SZ,2025-04-11,0.01985670572636459
688125.SH,2025-04-11,0.01451914267013186
688627.SH,2025-04-11,0.005283208422019596
688679.SH,2025-04-11,0.03800637812631367
920023.SH,2025-04-11,-0.0033797286368099757
300086.SZ,2025-04-14,0.009014902492796906
300189.SZ,2025-04-14,-0.0033357364173743046
300236.SZ,2025-04-14,0.021353630111119678
300321.SZ,2025-04-14,0.009651215869213272
300344.SZ,2025-04-14,-0.0006001840430701086
300391.SZ,2025-04-14,0.02404339948362907
688125.SH,2025-04-14,0.01451914267013186
688627.SH,2025-04-14,0.011750051774319275
688679.SH,2025-04-14,0.0418235526325131
920023.SH,2025-04-14,0.0010524984568162784
300086.SZ,2025-04-15,-0.018054783251224248
300189.SZ,2025-04-15,0.005007167198057252
300236.SZ,2025-04-15,0.021347237784073627
300321.SZ,2025-04-15,0.01069572274851035
300344.SZ,2025-04-15,0.0026640955532125886
300391.SZ,2025-04-15,0.014230294963346995
688125.SH,2025-04-15,0.014207996122682833
688627.SH,2025-04-15,0.00475039746865048
688679.SH,2025-04-15,0.04181849370868544
920023.SH,2025-04-15,-0.0035201933760277433
300086.SZ,2025-04-16,0.01959033670837439
300189.SZ,2025-04-16,0.007860494376247633
300236.SZ,2025-04-16,0.0048314138175818856
300321.SZ,2025-04-16,0.002480643878004513
300344.SZ,2025-04-16,0.0005439106359918691
300391.SZ,2025-04-16,0.011070322329124409
688125.SH,2025-04-16,0.008192415941739799
688627.SH,2025-04-16,0.0009194034059352601
688679.SH,2025-04-16,0.04043265066715576
920023.SH,2025-04-16,-0.0033275675453865823
300086.SZ,2025-04-17,0.00762233968014775
300189.SZ,2025-04-17,0.007030928892200107
300236.SZ,2025-04-17,0.0018926940872771017
300321.SZ,2025-04-17,0.001399072190543007
300344.SZ,2025-04-17,0.00084999825961324
300391.SZ,2025-04-17,0.00953766536567351
688125.SH,2025-04-17,0.0075135711593224954
688627.SH,2025-04-17,0.002113496119260219
688679.SH,2025-04-17,0.06075811892267628
920023.SH,2025-04-17,0.005589547689453287
300086.SZ,2025-04-18,0.01184150578205693
300189.SZ,2025-04-18,0.015169222217117792
300236.SZ,2025-04-18,0.003175523453158809
300321.SZ,2025-04-18,0.0015237013679021882
300344.SZ,2025-04-18,0.024568314037825587
300391.SZ,2025-04-18,0.024678265632170834
688125.SH,2025-04-18,0.005224141075185082
688627.SH,2025-04-18,0.002927657849481063
688679.SH,2025-04-18,0.03566256205042311
920023.SH,2025-04-18,0.003910913776774497
300086.SZ,2025-04-21,0.018475399459655234
300189.SZ,2025-04-21,0.008980518361463184
300236.SZ,2025-04-21,0.027536921199898295
300321.SZ,2025-04-21,0.005612565119912822
300344.SZ,2025-04-21,0.04037330133682252
688125.SH,2025-04-21,0.014725550361024837
688627.SH,2025-04-21,0.013488527367377462
688679.SH,2025-04-21,0.0021256536762327073
920023.SH,2025-04-21,0.0062756217341914805
300086.SZ,2025-04-22,0.014264749417499247
300189.SZ,2025-04-22,0.009329272085077705
300236.SZ,2025-04-22,0.004205991990747719
300321.SZ,2025-04-22,0.004314270459389002
300344.SZ,2025-04-22,0.01138424414069614
300391.SZ,2025-04-22,0.017940766997497554
688125.SH,2025-04-22,0.01859555251636844
688627.SH,2025-04-22,0.0037228429964743888
688679.SH,2025-04-22,0.016912711649715285
920023.SH,2025-04-22,0.005416307212513167
300086.SZ,2025-04-23,0.012131728405281468
300189.SZ,2025-04-23,0.012455791287836252
300236.SZ,2025-04-23,0.0033773024044071467
300321.SZ,2025-04-23,-0.008962111616563443
300344.SZ,2025-04-23,0.024375959097391067
300391.SZ,2025-04-23,0.02633541191394437
688125.SH,2025-04-23,0.01369288542231146
688627.SH,2025-04-23,-0.0041668152890316865
688679.SH,2025-04-23,0.01927831937627978
920023.SH,2025-04-23,0.006479775547900544
300086.SZ,2025-04-24,0.005612311490022249
300189.SZ,2025-04-24,2.9512891429064528e-05
300236.SZ,2025-04-24,0.009099036247951628
300321.SZ,2025-04-24,-0.004625227428876769
300344.SZ,2025-04-24,0.016968880093237135
300391.SZ,2025-04-24,0.019338377241210025
688125.SH,2025-04-24,0.020780136981608247
688627.SH,2025-04-24,0.0037818439482852273
688679.SH,2025-04-24,0.021299978381491752
920023.SH,2025-04-24,0.004569645294583003
300086.SZ,2025-04-25,0.0015395014092869674
300189.SZ,2025-04-25,0.007131125701860348
300236.SZ,2025-04-25,-0.0007902084089915202
300321.SZ,2025-04-25,-0.0006299094695762919
300344.SZ,2025-04-25,-0.0005194962055542886
300391.SZ,2025-04-25,0.012474430643712025
688125.SH,2025-04-25,0.017487354393267086
688627.SH,2025-04-25,0.0024761486816003014
688679.SH,2025-04-25,0.02618824602337905
920023.SH,2025-04-25,0.0013126333021830023
300086.SZ,2025-04-28,0.002027529475520745
300189.SZ,2025-04-28,0.0076986443396031825
300236.SZ,2025-04-28,0.002313827206135701
300321.SZ,2025-04-28,-0.011062520096818034
300344.SZ,2025-04-28,-0.0009876188846599757
300391.SZ,2025-04-28,0.014954513434868531
688125.SH,2025-04-28,0.019025228148480906
688627.SH,2025-04-28,-0.006014749066869471
688679.SH,2025-04-28,0.027321262953651147
920023.SH,2025-04-28,0.004737500928916381
300086.SZ,2025-04-29,0.0033662129327852717
300189.SZ,2025-04-29,0.012099620428676058
300236.SZ,2025-04-29,0.0025810914738797043
300321.SZ,2025-04-29,-0.005977098739647883
300391.SZ,2025-04-29,0.00923416277319343
688125.SH,2025-04-29,0.01742400115119819
688627.SH,2025-04-29,0.005524307870325119
688679.SH,2025-04-29,0.005045745218898118
920023.SH,2025-04-29,0.003543124522233137
300086.SZ,2025-04-30,0.006186387126279736
300189.SZ,2025-04-30,0.011334462545740644
300236.SZ,2025-04-30,0.011731906744871677
300321.SZ,2025-04-30,-0.0049444338009345095
300344.SZ,2025-04-30,-0.004146002742395855
300391.SZ,2025-04-30,0.008659956274193595
688125.SH,2025-04-30,0.045910452335333356
688627.SH,2025-04-30,-0.0019370717316779778
688679.SH,2025-04-30,0.011032028772034522
920023.SH,2025-04-30,0.0073498929714607905
300086.SZ,2025-05-06,0.007066565114063399
300189.SZ,2025-05-06,0.022891411405719646
300236.SZ,2025-05-06,0.019073256984151674
300321.SZ,2025-05-06,-0.003093447280727355
300344.SZ,2025-05-06,0.010886131083161228
300391.SZ,2025-05-06,0.0034789356377305314
688125.SH,2025-05-06,0.04420365271890934
688627.SH,2025-05-06,0.001467245782441871
688679.SH,2025-05-06,0.0005937718352731062
920023.SH,2025-05-06,-0.0004468871114161474
300086.SZ,2025-05-07,0.008601902473578935
300189.SZ,2025-05-07,0.014766220429472598
300236.SZ,2025-05-07,0.004221856122896311
300321.SZ,2025-05-07,-0.0050704546772654185
300344.SZ,2025-05-07,0.007345486602116654
300391.SZ,2025-05-07,0.004777766481057502
688125.SH,2025-05-07,0.06960473510629231
688627.SH,2025-05-07,0.005205933482560524
688679.SH,2025-05-07,0.004752402087091001
920023.SH,2025-05-07,0.004746604455342764
300086.SZ,2025-05-08,0.005714366039694167
300189.SZ,2025-05-08,0.018517358279025568
300236.SZ,2025-05-08,0.002602789948021095
300321.SZ,2025-05-08,-0.0006216325586598056
300344.SZ,2025-05-08,0.008810132528543704
300391.SZ,2025-05-08,0.035711496845351534
688125.SH,2025-05-08,0.06249272588279095
688627.SH,2025-05-08,0.004072544989603488
688679.SH,2025-05-08,0.010338469913874626
920023.SH,2025-05-08,0.009119437621185044
300086.SZ,2025-05-09,0.024368213774937832
300189.SZ,2025-05-09,0.0037509523841561675
300236.SZ,2025-05-09,-0.0017820113928843251
300321.SZ,2025-05-09,-0.002532986870138111
300344.SZ,2025-05-09,0.05947133566773894
300391.SZ,2025-05-09,-0.01340599767888316
688125.SH,2025-05-09,0.060865695614710905
688627.SH,2025-05-09,0.006417318725740636
688679.SH,2025-05-09,-0.003123685405963421
920023.SH,2025-05-09,0.006682784551249718
300086.SZ,2025-05-12,-0.0007432325017396257
300189.SZ,2025-05-12,0.00236069791172137
300236.SZ,2025-05-12,-9.445929643676947e-05
300321.SZ,2025-05-12,0.010307316123565034
300344.SZ,2025-05-12,0.03600192054127657
300391.SZ,2025-05-12,-0.00028702753252460967
688125.SH,2025-05-12,-0.0020480647244218554
688627.SH,2025-05-12,4.661482543846416e-05
688679.SH,2025-05-12,0.00039647034566628786
920023.SH,2025-05-12,0.006286343090733903
300086.SZ,2025-05-13,-0.008192312520570618
300189.SZ,2025-05-13,0.0006194250264691279
300236.SZ,2025-05-13,0.017357510935943718
300321.SZ,2025-05-13,0.011882586015446646
300344.SZ,2025-05-13,0.04551278851167284
300391.SZ,2025-05-13,-0.0020040517656045496
688125.SH,2025-05-13,-0.002518456797082335
688627.SH,2025-05-13,-0.0007962092433324366
688679.SH,2025-05-13,-0.0029882872054638808
920023.SH,2025-05-13,0.009165439816402625
300086.SZ,2025-05-14,0.024408934081587116
300189.SZ,2025-05-14,-0.004057354598095995
300236.SZ,2025-05-14,0.004146630257587609
300321.SZ,2025-05-14,-0.0060740554596128375
300344.SZ,2025-05-14,0.006427061146790822
300391.SZ,2025-05-14,-0.020132215729273546
688125.SH,2025-05-14,-0.0019219520295154582
688627.SH,2025-05-14,-0.0026997754989020817
688679.SH,2025-05-14,-0.0019319453489932638
920023.SH,2025-05-14,0.00533672843050305
300086.SZ,2025-05-15,0.024351222211299057
300189.SZ,2025-05-15,-0.002990109608235257
300236.SZ,2025-05-15,0.003228007773349572
300321.SZ,2025-05-15,-0.005197121857617005
300344.SZ,2025-05-15,0.00024740114303920495
300391.SZ,2025-05-15,-0.051030117132162725
688125.SH,2025-05-15,9.458257554173687e-05
688627.SH,2025-05-15,5.437969693640354e-05
688679.SH,2025-05-15,-0.004605300581887847
920023.SH,2025-05-15,0.0019067185169192834
300086.SZ,2025-05-16,0.019171878690084816
300189.SZ,2025-05-16,-0.005539499788154898
300236.SZ,2025-05-16,-0.0018296021361126889
300321.SZ,2025-05-16,0.00637839455314851
300344.SZ,2025-05-16,0.001465224289045589
300391.SZ,2025-05-16,-0.05345146174245316
688125.SH,2025-05-16,0.0009251541635392052
688627.SH,2025-05-16,-0.007999066263014828
688679.SH,2025-05-16,-0.0010775274379896498
920023.SH,2025-05-16,0.007608309290584136
300086.SZ,2025-05-19,0.05754523000553308
300189.SZ,2025-05-19,-0.007805831537574004
300236.SZ,2025-05-19,-0.0030207960152241024
300321.SZ,2025-05-19,0.006472654949875268
300344.SZ,2025-05-19,0.0030508923424140784
300391.SZ,2025-05-19,-0.054405425439014866
688125.SH,2025-05-19,0.004382943455067721
688627.SH,2025-05-19,-0.007764886875240225
688679.SH,2025-05-19,-0.011711697154537444
920023.SH,2025-05-19,0.0045136447999548895
300086.SZ,2025-05-20,0.06282005462539945
300189.SZ,2025-05-20,-0.006083320929289944
300236.SZ,2025-05-20,0.0035903408556492936
300321.SZ,2025-05-20,-0.02010406674178938
300344.SZ,2025-05-20,0.011002545583115465
300391.SZ,2025-05-20,-0.002391466378947758
688125.SH,2025-05-20,0.0017989553343027897
688627.SH,2025-05-20,-0.00863477995285235
688679.SH,2025-05-20,-0.026953215298943477
920023.SH,2025-05-20,0.003505732903560061
300086.SZ,2025-05-21,0.036267575146040426
300189.SZ,2025-05-21,-0.006407083982951399
300236.SZ,2025-05-21,0.004048989039752031
300321.SZ,2025-05-21,0.018613419302849658
300344.SZ,2025-05-21,0.0129893847747292
300391.SZ,2025-05-21,-0.002391466378947758
688125.SH,2025-05-21,0.004898449963772432
688627.SH,2025-05-21,-0.004959254877714548
688679.SH,2025-05-21,-0.035376019289172375
920023.SH,2025-05-21,0.008489983699404196
300086.SZ,2025-05-22,0.021483193933369223
300189.SZ,2025-05-22,-0.0019793183448528397
300236.SZ,2025-05-22,-0.0024984973022836527
300321.SZ,2025-05-22,-0.00014193800479400627
300344.SZ,2025-05-22,0.010854452863449937
300391.SZ,2025-05-22,-0.003140913454484629
688125.SH,2025-05-22,0.0014227450488960448
688627.SH,2025-05-22,-0.0032202354009214394
688679.SH,2025-05-22,-0.007026982020086695
920023.SH,2025-05-22,-0.0013674267507281248
300086.SZ,2025-05-23,-8.994316094639879e-05
300189.SZ,2025-05-23,-0.000514293105865873
300236.SZ,2025-05-23,-0.002462723761043694
300321.SZ,2025-05-23,-0.00528110883289243
300344.SZ,2025-05-23,0.009005709516822
300391.SZ,2025-05-23,0.003451638758268093
688125.SH,2025-05-23,0.0005406511588974088
688627.SH,2025-05-23,-0.000984805073195054
688679.SH,2025-05-23,-0.008232662523605879
920023.SH,2025-05-23,-0.0013674267507281248
300086.SZ,2025-05-26,2.62990645202544e-05
300189.SZ,2025-05-26,-0.004068595626111387
300236.SZ,2025-05-26,-0.0023561163782507273
300321.SZ,2025-05-26,-0.0058520385637010576
300344.SZ,2025-05-26,0.009014888421075253
300391.SZ,2025-05-26,-0.0034793216537643756
688125.SH,2025-05-26,-0.0013283698628036556
688627.SH,2025-05-26,-0.003994814322818874
688679.SH,2025-05-26,0.000651809696115096
920023.SH,2025-05-26,-0.00018187413866167692
300086.SZ,2025-05-27,0.0007778115367961824
300189.SZ,2025-05-27,-0.0021991900880026383
300236.SZ,2025-05-27,-0.0005395195683889044
300321.SZ,2025-05-27,0.010329274403693179
300344.SZ,2025-05-27,0.00677846046834769
300391.SZ,2025-05-27,-0.0004260121306959157
688125.SH,2025-05-27,0.0027844467794256446
688627.SH,2025-05-27,0.007861522643944869
688679.SH,2025-05-27,-0.004041320560511337
920023.SH,2025-05-27,0.006493080055777452
300086.SZ,2025-05-28,0.001979498794870355
300189.SZ,2025-05-28,-0.00035678097983833206
300236.SZ,2025-05-28,-0.004855641988221761
300321.SZ,2025-05-28,0.0016322853140829097
300344.SZ,2025-05-28,0.0006172632929984205
300391.SZ,2025-05-28,-0.0024736506175596406
688125.SH,2025-05-28,-0.00012613288013249127
688627.SH,2025-05-28,-0.0030308759602258326
688679.SH,2025-05-28,-0.005699230135198364
920023.SH,2025-05-28,0.012373401852867939
300086.SZ,2025-05-29,-0.00017521487012304076
300189.SZ,2025-05-29,-0.002772664967930658
300236.SZ,2025-05-29,-0.0009626257967925811
300321.SZ,2025-05-29,0.00048808484049458816
300344.SZ,2025-05-29,0.0006172632929984205
300391.SZ,2025-05-29,-0.0014613527511414515
688125.SH,2025-05-29,-0.0031438979000485597
688627.SH,2025-05-29,-0.00031569424130945727
688679.SH,2025-05-29,-0.003417130331299492
920023.SH,2025-05-29,0.009306139731140865
300086.SZ,2025-05-30,0.002848249862216046
300189.SZ,2025-05-30,-0.0018957313659348262
300236.SZ,2025-05-30,0.0042503474193485895
300321.SZ,2025-05-30,0.014722245892984464
300344.SZ,2025-05-30,0.0006172632929984205
300391.SZ,2025-05-30,0.0010693627263464673
688125.SH,2025-05-30,-2.2506996535403287e-05
688627.SH,2025-05-30,-0.00045931541377614314
688679.SH,2025-05-30,0.00810099841756167
920023.SH,2025-05-30,0.00951428659641366
300086.SZ,2025-06-03,-0.0020282047800531896
300189.SZ,2025-06-03,6.969252985549961e-05
300236.SZ,2025-06-03,-0.0027392682165689832
300321.SZ,2025-06-03,-0.006044638052522049
300344.SZ,2025-06-03,-0.0033174743291013095
300391.SZ,2025-06-03,0.0020217824612061173
688125.SH,2025-06-03,-0.0021319184816047223
688627.SH,2025-06-03,-0.0022185182095028643
688679.SH,2025-06-03,-0.00013401904983847057
920023.SH,2025-06-03,0.004978958741433714
300086.SZ,2025-06-04,0.0024863749219281614
300189.SZ,2025-06-04,-0.0025846406165211267
300236.SZ,2025-06-04,-0.0030242995996439107
300321.SZ,2025-06-04,0.020224808201046985
300344.SZ,2025-06-04,-0.0008514358206076107
300391.SZ,2025-06-04,0.000690539212736445
688125.SH,2025-06-04,-0.0028997032090546685
688627.SH,2025-06-04,0.0008895824774793363
688679.SH,2025-06-04,0.02054534437517759
920023.SH,2025-06-04,0.008062234406217941
300086.SZ,2025-06-05,-0.003266091111132048
300189.SZ,2025-06-05,0.0044623773129192105
300236.SZ,2025-06-05,-0.008606693038148946
300321.SZ,2025-06-05,0.0150236710999793
300344.SZ,2025-06-05,-0.0008514358206076107
300391.SZ,2025-06-05,-0.0032322233892083272
688125.SH,2025-06-05,0.00021250879020523597
688627.SH,2025-06-05,-0.0033960884520804757
